Date,High,Low,Open,Close,Volume
2008-10-10,40172.772432750615,34165.626836723575,40172.772432750615,39213.33984375,13291017.0
2008-10-13,42967.76312474796,38837.87095388733,40172.77220338324,42300.3125,3246864.0
2008-10-14,46722.27192760385,43218.0454877154,45053.60044301985,43885.49609375,4044981.0
2008-10-15,42800.88124022716,41465.9766100398,41883.147006693376,42550.59765625,2914255.0
2008-10-16,38337.22004704859,36209.76953125,38086.93645376531,36209.76953125,4028135.0
2008-10-17,36501.748028008355,31287.238292291622,36209.76607539102,31454.03515625,6205390.0
2008-10-20,33206.19229856249,30911.771749035368,32705.541848670757,32580.443359375,4989238.0
2008-10-21,34207.32985895974,32705.544921875,33289.59552986943,32705.544921875,3893977.0
2008-10-22,34207.32626801412,30035.735561559213,31704.407153526663,32121.57421875,3717332.0
2008-10-23,31203.755379293074,29284.800080491954,29326.585076713225,30536.304687499996,3004528.0
2008-10-24,30995.167150933634,27783.009514695397,30411.1999632492,29243.095703125,3806211.0
2008-10-27,33372.992137567446,29201.401431112543,30703.18621054604,32121.57421875,3898859.0
2008-10-28,31954.694572862198,30452.906282092594,31704.41095905677,31370.640625,5227043.0
2008-10-29,32830.727184623014,26698.39453125,32371.85839432196,26698.39453125,6881475.0
2008-10-30,30286.022117527205,23528.023257602137,28367.066753474148,29201.404296875,12622622.0
2008-10-31,30202.616271456936,25572.072265625,27574.425694375306,25572.072265625,9973146.0
2008-11-03,28158.481601745447,25488.675722203985,25864.057787210077,27574.427734375,7505926.0
2008-11-04,30077.433425960087,27866.49631916437,27949.896420022767,29868.8515625,6489988.0
2008-11-05,32288.37412326566,29827.150086193753,30911.771121397433,30452.90234375,6148141.0
2008-11-06,28533.949243531573,25947.544921875,28450.465859131007,25947.544921875,4832609.0
2008-11-07,27532.729185719872,24529.154701524567,24612.6397442365,26656.693359375,4044017.0
2008-11-10,28533.947317027993,26323.01018230354,26740.093968715275,28033.296875,3203559.0
2008-11-12,27449.329550710925,26281.225134191227,26448.1102800565,26781.87890625,2129337.0
2008-11-13,25405.19195438595,23611.421816349794,25238.306801978983,25280.091796875,4077793.0
2008-11-14,26823.575532518353,26072.639893175892,26698.392111268586,26489.80859375,2545926.0
2008-11-17,28659.04867396333,25280.090451545322,26323.009758448992,27032.162109375,4085911.0
2008-11-18,26614.995518358108,24904.62543940035,26323.011866136603,25113.208984375,2755260.0
2008-11-19,25405.194137100094,23986.89090345229,25321.794024927385,24070.291015625,2402539.0
2008-11-20,22860.48647039024,20482.6640625,22526.802768074926,20482.6640625,4439077.0
2008-11-21,22651.898491895947,18063.139392415782,19272.943778965822,21108.412109375,7023709.0
2008-11-24,21066.713663290946,18605.491457451655,20774.730050746424,19022.66015625,3948751.0
2008-11-25,21025.01619875717,19231.24603589653,20315.865465815197,20023.796875,4887977.0
2008-11-26,23027.369140625,20274.079798347007,20274.079798347007,23027.369140625,6346207.0
2008-11-27,26239.52818495811,23611.42218307219,24278.872864062934,25029.80859375,5580622.0
2008-11-28,26114.426590592397,24529.15511202169,25446.891003887107,25196.607421875,3337986.0
2008-12-01,25363.492490877416,24070.289506564615,25321.7924374054,24195.474609375,1910574.0
2008-12-02,24445.758107555477,22026.235639524035,22026.235639524035,23361.138671875,3640899.0
2008-12-03,24696.039433027887,23528.01999816104,24237.170669652412,24445.755859375,2682462.0
2008-12-04,25989.24508752445,23694.82107817406,25321.79272819851,24362.2734375,2202921.0
2008-12-05,25572.072923564396,24153.68667456318,24195.471665345267,25405.189453125,2164272.0
2008-12-08,28367.062605964573,25280.08976211306,25530.373333845222,27532.728515625,3035521.0
2008-12-09,27949.898835430617,26323.01212460279,27783.01534244077,27699.615234375,2574603.0
