Date,High,Low,Open,Close,Volume
2007-01-02,35770.783979023974,34675.759979666094,35121.88086829338,35527.4453125,321886.0
2007-01-03,36703.57432774135,35770.776306152344,35811.3327418736,36338.56640625,846614.0
2007-01-04,36663.02006688963,35933.00418060201,36216.89924749164,36379.125,497920.0
2007-01-05,36500.79647480512,35689.6676642539,36379.12715322244,36419.68359375,331900.0
2007-01-08,36500.79485603933,35567.99676527388,36460.23841731039,36095.23046875,203696.0
2007-01-09,36054.67609518513,35243.5472741461,35973.56321308123,35324.66015625,219736.0
2007-01-10,35933.011329892535,35121.8824059672,35324.66463694853,35851.8984375,208356.0
2007-01-11,36095.23574020575,35486.889070427,35649.11484903467,35973.56640625,439629.0
2007-01-12,36784.6953125,35933.00997450386,36257.461531835725,36784.6953125,507015.0
2007-01-15,36825.24609375,36460.23814788684,36744.13321689152,36825.24609375,275151.0
2007-01-16,37636.369429347826,36825.240777853265,36825.240777853265,37311.91796875,569450.0
2007-01-17,37839.15367943548,36825.24280913979,37311.92002688172,37717.484375,399053.0
2007-01-18,37636.37680957684,35689.6676642539,37514.70748799416,36419.68359375,880442.0
2007-01-19,36460.240345348015,34878.53915127841,35851.893732244316,35689.66796875,408736.0
2007-01-22,36663.02734375,34797.43081962113,35933.011312569135,36663.02734375,179309.0
2007-01-23,36095.234330100575,34919.09748114224,35608.55701329023,35284.10546875,199916.0
2007-01-24,35649.11143713663,34837.98262172965,35202.99058866279,34878.5390625,351067.0
2007-01-25,35892.45310242052,34229.638890895956,35324.66288385116,35081.32421875,451210.0
2007-01-26,35162.44278971354,34635.208930121524,34797.434733072914,35040.7734375,158209.0
2007-01-29,35365.21635174419,34310.74889171512,35162.43414789245,34878.5390625,208167.0
2007-01-30,35405.7734375,34472.97528278924,34472.97528278924,35405.7734375,192837.0
2007-01-31,36095.23197252278,35081.32096205866,35608.5546875,35608.5546875,323690.0
2007-02-01,36419.68359375,35811.336985836584,36216.901391112195,36419.68359375,287840.0
2007-02-02,36663.02047413793,36095.230334051725,36419.68184267241,36460.23828125,313996.0
2007-02-05,36581.91758680555,35892.45794270833,35933.01439236111,36500.8046875,264870.0
2007-02-06,36906.369184027775,36135.796640625,36500.8046875,36500.8046875,219274.0
2007-02-07,36987.48323675497,36176.354218405075,36500.80582574503,36744.14453125,257933.0
2007-02-08,36946.91540903772,36135.78664045292,36703.57677846228,36825.24609375,256592.0
2007-02-09,36500.79485603933,35770.77895891854,36338.5691011236,36095.23046875,216433.0
2007-02-12,36054.671875,35081.31740368391,35730.220384561304,36054.671875,286296.0
2007-02-13,36095.23197252278,35486.88536624431,35973.562651267086,35608.5546875,232700.0
2007-02-14,37311.92457603938,35770.77986528993,35770.77986528993,37068.5859375,420938.0
2007-02-15,37717.488421213355,36987.472516286645,37474.14978623778,37352.48046875,452556.0
2007-02-16,37717.48773919328,36419.681709457596,37717.48773919328,36825.24609375,254639.0
2007-02-20,37393.04657986111,36176.35309027778,37393.04657986111,36500.8046875,222656.0
2007-02-21,36257.457734197036,35202.99028331435,36176.34485335991,35608.5546875,393024.0
2007-02-22,36500.8046875,35608.56279513889,35689.67569444444,36500.8046875,335041.0
2007-02-23,36703.57622478132,35730.22171716281,36257.4554087895,35933.00390625,273233.0
2007-02-26,36703.5816375969,35243.54966085272,35770.78343023256,36622.46875,231746.0
2007-02-27,36663.02453304598,35284.10546875,36622.46808997845,35284.10546875,290901.0
2007-02-28,35689.66909642032,33702.40343082419,33905.1856415993,35121.87890625,429821.0
2007-03-05,35243.54568532674,33783.51387327638,34675.75553619605,33824.0703125,244824.0
2007-03-06,34878.53785494731,33824.07043142564,33824.07043142564,34635.19921875,218765.0
2007-03-07,34756.86893983645,33905.18370327103,34635.199620327105,34716.3125,315596.0
2007-03-08,35486.88567405524,34310.74889171512,34675.75685864826,34878.5390625,309642.0
2007-03-09,36906.37033491998,35770.78970923013,35851.90261106512,36744.14453125,781494.0
2007-03-12,38447.50621675532,36744.1356881649,36987.47433510639,38123.0546875,598784.0
2007-03-13,38853.07340738758,37879.71875,38447.50896680942,37879.71875,401991.0
2007-03-14,38163.605157930106,37149.69428763441,37595.81507056452,37717.484375,310555.0
2007-03-15,39258.63729188345,37636.37955254943,37636.37955254943,38974.7421875,389875.0
2007-03-16,39461.40673120471,38690.83455454193,38934.173136645964,39177.51171875,263512.0
