Date,High,Low,Open,Close,Volume
2007-01-02,30076.15096169893,29395.33263100801,29555.52517940587,29996.0546875,4438841.0
2007-01-03,30196.293722587718,29595.571698928812,30076.149317855936,29675.66796875,3625448.0
2007-01-04,30076.150019478602,29515.476117650775,29715.716796875,29715.716796875,4410444.0
2007-01-05,30076.15096169893,29155.043808411214,29956.006550400532,29996.0546875,5912841.0
2007-01-08,29915.957802920642,29235.139486120574,29795.81339407357,29395.33203125,3436188.0
2007-01-09,29715.716421171557,29235.138797109485,29435.379473802015,29355.283203125,2737071.0
2007-01-10,29715.714308647257,28914.75165881849,29635.61804366438,29235.13671875,4068429.0
2007-01-11,29595.57701930527,28914.75860343492,29515.480735085228,29074.951171875,5255318.0
2007-01-12,29275.19129893544,28514.27661401099,29195.09501631181,29155.046875,5912235.0
2007-01-15,29635.61804366438,29114.992321275684,29235.13671875,29235.13671875,3382575.0
2007-01-16,29235.13944277371,28554.32112698309,29155.043170327757,28714.513671875,3723261.0
2007-01-17,28674.462807937958,27432.970703125,28674.462807937958,27432.970703125,7921034.0
2007-01-18,27513.07134650735,26992.44554227941,27352.878791360294,27232.734374999996,5698619.0
2007-01-19,26632.010154427488,25510.662358451595,26511.865747715783,25750.951171875,10987085.0
2007-01-22,26591.962647226443,25790.999916888297,25831.048053405204,26351.673828125,5248127.0
2007-01-23,26672.063361408884,26031.293070444106,26071.341213629403,26151.4375,3365091.0
2007-01-24,27192.686811509036,26231.53146029222,26231.53146029222,27152.638671875,3656330.0
2007-01-25,27513.073695591516,26832.255278087796,27473.025553385414,26912.3515625,2286870.0
2007-01-26,26632.00894123487,25991.238801295385,26511.86453999622,26471.81640625,4348101.0
2007-01-29,26632.009629432447,25270.373046875,26511.865225089143,25270.373046875,9057911.0
2007-01-30,25590.7578125,24909.939529538344,25230.32460387324,25590.7578125,6686603.0
2007-01-31,26191.479154146633,24829.842623197113,26111.38288762019,24990.03515625,7786100.0
2007-02-01,25270.37336351324,24629.603198986755,24990.036416532905,24949.98828125,8183670.0
2007-02-02,25831.047443016134,25030.08473160478,25070.132867175347,25750.951171875,7717789.0
2007-02-05,26191.480342741932,25790.99899193548,25951.191532258064,26071.3359375,5205451.0
2007-02-06,26151.43392986919,25590.760001816863,26111.385792151163,25831.048828125,5770431.0
2007-02-07,26071.337534681657,25430.567334136485,25831.048709477218,25710.904296875,5169719.0
2007-02-08,26031.285735410092,25190.274965496843,25911.1413397082,25390.515625,5318148.0
2007-02-09,25630.80766192733,25110.181881294433,25270.37442918148,25350.470703125,4432259.0
2007-02-12,24909.941165280034,24229.12283761161,24749.748617593345,24669.65234375,7590061.0
2007-02-13,24990.04011345219,24469.414277755266,24509.46241896272,24709.703125,3706400.0
2007-02-14,25070.130024115755,24749.744975884245,24949.985631028936,24909.9375,4785225.0
2007-02-15,25630.809409888356,25070.13545404705,25510.664990779507,25110.18359375,4176890.0
2007-02-16,25630.805946791865,24909.939529538344,25230.32460387324,25590.7578125,5529891.0
2007-02-20,25710.904296875,25230.32664646612,25630.808021806854,25710.904296875,4056907.0
2007-02-21,26511.865677321155,25871.095509893454,25911.143645357686,26311.625,7745077.0
2007-02-22,26511.865423387095,26071.3359375,26231.52847782258,26071.3359375,4430100.0
2007-02-23,26431.77089389535,25550.711864098837,26271.57834302326,25831.048828125,5903588.0
2007-02-26,26231.531136167563,25550.71277080138,25871.097883914877,26111.38671875,4022813.0
2007-02-27,25991.239155418625,25390.51714104069,25991.239155418625,25590.7578125,4572140.0
2007-02-28,25110.18082238162,24309.218116723514,24429.36252257223,24949.98828125,7916300.0
2007-03-05,25790.999505537977,24869.892380340192,24869.892380340192,25310.421875,4503565.0
2007-03-06,25791.0,25510.66304347826,25590.75931677019,25791.0,3650155.0
2007-03-07,26071.33683331708,25310.422240639626,25911.14428749025,25670.85546875,3874191.0
2007-03-08,26191.480215567128,25470.61378761574,25630.80632716049,25951.19140625,4572600.0
2007-03-09,26431.772415865384,25871.098455528845,26351.676135817306,26031.291015625,4005339.0
2007-03-12,26551.912673742434,26071.335068787823,26231.52760377269,26471.81640625,4603008.0
2007-03-13,26431.77031008501,25871.096394416538,26351.674036418084,25911.14453125,4437223.0
2007-03-14,25550.713467963837,25110.183925412737,25390.520907036163,25470.6171875,4800882.0
2007-03-15,25911.146144567985,25510.664751298,25750.95358725999,25550.712890625,2777622.0
2007-03-16,25670.855798899094,25310.42256615324,25550.711387983807,25350.470703125,2987941.0
