Date,High,Low,Open,Close,Volume
2007-01-02,37678.75840011576,37017.73999109873,37289.94921875,37289.94921875,629539.0
2007-01-03,37562.07539384845,36278.96165604943,37406.54916606337,36784.45703125,909602.0
2007-01-04,36939.97385561994,35462.33440044556,36784.45084805885,35851.2265625,1774399.0
2007-01-05,36084.52472650137,34918.01394283617,36006.76159970004,35540.109375,1551306.0
2007-01-08,35617.869124924124,34879.09067736263,34995.7768900352,35345.74609375,884028.0
2007-01-09,36162.28128029923,35384.58300922476,35734.55218203532,35656.7890625,1165531.0
2007-01-10,35928.99410640785,34995.772816562065,35773.39121374145,35890.07421875,1128687.0
2007-01-11,36901.05901037465,35540.105426021284,35540.105426021284,36551.08984375,1287215.0
2007-01-12,37639.83713212665,37095.50489082614,37367.7109375,37367.7109375,1553789.0
2007-01-15,37678.75921395922,37017.74079066451,37678.75921395922,37095.50390625,890987.0
2007-01-16,37406.5503825109,37056.58122371453,37367.710347364104,37251.02734375,528922.0
2007-01-17,38456.45462836948,37212.104330558264,37328.78732437042,38262.01171875,1696910.0
2007-01-18,38611.98046875,37989.802131876284,38184.24823366672,38611.98046875,1204686.0
2007-01-19,38106.485880315326,37406.54761451634,37873.202936477275,37912.04296875,1032630.0
2007-01-22,37717.599052681384,36551.08844332494,37717.599052681384,37639.8359375,1580677.0
2007-01-23,37795.44140625,37056.58003116071,37445.472258716334,37795.44140625,565145.0
2007-01-24,38184.25492416837,37328.79349819261,38106.49180141821,37950.96875,948898.0
2007-01-25,38106.49180141821,37523.23963405317,37950.96875,37950.96875,812647.0
2007-01-26,38106.486069999264,37367.70776825012,37639.83393979706,37873.203125,575078.0
2007-01-29,38184.24748259522,37834.27836352051,38106.484375,38106.484375,1096576.0
2007-01-30,38884.188895193685,38067.567600005954,38106.487485958634,38806.42578125,1247685.0
2007-01-31,38961.94997754449,38262.01171875,38806.42375776672,38262.01171875,816924.0
2007-02-01,40050.6953125,38611.97883792947,38806.42173742585,40050.6953125,2270872.0
2007-02-02,42072.6675626561,40283.98181811576,40283.98181811576,41917.14453125,2809692.0
2007-02-05,42772.605847148225,41917.14453125,42694.84592848602,41917.14453125,1506384.0
2007-02-06,42461.48258562059,40983.92574654064,41917.150303697934,42383.72265625,1012937.0
2007-02-07,42928.13798430795,41450.49809909271,41994.913427150655,42383.72265625,1253589.0
2007-02-08,42772.60567014854,41994.90747021245,42305.95353173748,42461.4765625,988680.0
2007-02-09,43394.70098728028,42072.667388552865,42772.60567014854,42461.4765625,1141052.0
2007-02-12,41917.14450286983,40828.39704355876,41839.38458426027,40906.16015625,1313038.0
2007-02-13,41994.90583721491,40906.15842400871,40983.91833932539,41839.3828125,1046600.0
2007-02-14,43705.833880613754,42228.19727109297,42228.19727109297,42772.609375,1554410.0
2007-02-15,44250.162848070155,42772.606200267546,43550.22455779953,43783.59375,2218660.0
2007-02-16,44172.40625,42928.13565471914,43550.2278322532,44172.40625,1787304.0
2007-02-20,44561.20831384693,43316.93791805029,44327.92218763164,43472.4609375,1340809.0
2007-02-21,44327.92718662834,42772.60738245262,43939.11799711612,43239.1796875,1445831.0
2007-02-22,45027.866392669435,42928.134468145996,43161.417431232134,44716.8203125,2086097.0
2007-02-23,45027.866392669435,44094.641911950785,44872.34335258472,44716.8203125,1455231.0
2007-02-26,45416.67385905455,44405.68949386394,44794.5785283424,44950.1015625,1190382.0
2007-02-27,45105.6253956489,43550.22265625,44950.099175667936,43550.22265625,853465.0
2007-02-28,42150.43167435765,41061.684188506326,41217.207223598285,41683.859375,2278031.0
2007-03-05,41139.44710245808,39895.17339350128,40672.79175925046,40206.22265625,1492605.0
2007-03-06,41683.86070459932,40283.98405778607,40283.98405778607,41528.2578125,989852.0
2007-03-07,43161.4140625,41917.14359872676,42150.42973768687,43161.4140625,2118371.0
2007-03-08,44094.64062419492,42461.477867621106,43239.17928554276,43083.65625,1159073.0
