Date,High,Low,Open,Close,Volume
2014-12-31,105.05702500045962,102.34539830476537,104.7691489105282,102.50326538085938,41403400.0
2015-01-02,103.48762114945316,99.6894806990461,103.44118632566222,101.52819061279297,53204600.0
2015-01-05,100.89672106456779,97.88792993599439,100.56241015195299,98.66798400878906,64285500.0
2015-01-06,99.76376815451515,97.16357403281745,98.93727934771704,98.67726135253906,65797100.0
2015-01-07,100.4788210397973,99.0858613742643,99.5501812627753,100.0609359741211,40105900.0
2015-01-08,104.14695828817237,100.94314662564446,101.4353316866113,103.90550994873047,59364500.0
2015-01-09,105.16845624132617,102.34539042889148,104.6298434626139,104.0169448852539,53699500.0
2015-01-12,104.59270332784028,101.03601810143242,104.5648452660476,101.45390319824219,49650800.0
2015-01-13,104.75056756976238,101.13815947678802,103.4783285503117,102.35467529296875,67091900.0
2015-01-14,102.60540198291288,100.75741090041723,101.25887720578487,101.96464538574219,48337000.0
2015-01-15,102.20607903736122,99.04870985128954,102.15036292477075,99.1972885131836,60014000.0
2015-01-16,99.90306987452759,97.69290264955643,99.392315158263,98.42652893066406,78513300.0
2015-01-20,101.1938756379144,98.90013430035955,100.1445081762222,100.96171569824219,49899900.0
2015-01-21,103.13474697262417,100.54384075254713,101.17531617985938,101.73250579833984,48575900.0
2015-01-22,104.44411674457663,101.8903573604724,102.39182368972797,104.37911224365234,53796400.0
2015-01-23,105.63277411678348,103.57119268833938,104.28624928070707,104.917724609375,46464800.0
2015-01-26,106.19926310182139,104.7505870762959,105.62350379387541,105.0291748046875,55615000.0
2015-01-27,104.45339830981472,101.24958704057937,104.39767510911649,101.35173797607422,95568700.0
2015-01-28,109.69095747741092,107.08147430419922,109.23591878400967,107.08147430419922,146477100.0
2015-01-29,110.68458197064936,107.31361490314691,108.01938314731507,110.41527557373047,84436400.0
2015-01-30,111.43677982776688,108.51156294029607,109.95095751372192,108.79944610595703,83745500.0
2015-02-02,110.6660095224023,107.79651577894849,109.62593742197313,110.16454315185547,62739100.0
2015-02-03,110.59171744787542,109.21733442363154,110.04382333164628,110.18312072753906,51915700.0
2015-02-04,111.91037974985892,109.8673680216172,110.04381184365893,111.02816772460938,70149700.0
2015-02-05,112.09099451522464,111.17733280151056,111.8952042735629,111.82062530517578,42246200.0
2015-02-06,112.10966285941085,110.43151121468337,111.89522960533719,110.87902069091797,43706600.0
2015-02-09,111.72739630820334,110.41285032727762,110.52472945640945,111.61552429199219,38889800.0
2015-02-10,113.88103847191807,112.02575381819697,112.03507174536253,113.75983428955078,62008500.0
2015-02-11,116.46350916952122,114.20733335243533,114.45905250850655,116.42621612548828,73561800.0
2015-02-12,118.8502086412982,117.06950321480281,117.52633053523942,117.89925384521484,74474500.0
2015-02-13,118.66375303549594,117.14409878201407,118.66375303549594,118.477294921875,54272200.0
2015-02-17,120.15545185394215,118.32812811543351,118.8595415876047,119.17652893066406,63152400.0
2015-02-18,120.06222263837846,118.82225542714092,118.99007059191683,120.00628662109375,44891700.0
2015-02-19,120.29528560303653,119.64267509690082,119.78251512470058,119.75454711914062,37362400.0
2015-02-20,120.73345184326172,119.38161294964415,119.91301920124721,120.73345184326172,48948400.0
2015-02-23,123.99654388427734,120.88264912875418,121.21827944063256,123.99654388427734,70974100.0
2015-02-24,124.55594361291418,122.29043524876965,123.94061894849526,123.22274017333984,69228100.0
2015-02-25,122.69130614229466,119.47484349597404,122.6540059872365,120.07151794433594,74711700.0
2015-02-26,122.01071316948907,118.03910021564326,120.07151766043769,121.59117889404297,91287500.0
2015-02-27,121.73104927114105,119.55877729604897,121.19962868618936,119.76388549804688,62014800.0
2015-03-02,121.46066412813346,119.61470466934371,120.50039135444008,120.3512191772461,48096700.0
2015-03-03,120.7521385115899,119.4189350643088,120.23005002694767,120.60296630859375,37816300.0
2015-03-04,120.78941009901204,119.63336122774717,120.36055784865333,119.83845520019531,31666300.0
2015-03-05,120.0342510977854,117.24666154934614,119.87576097819436,117.8526611328125,56517100.0
2015-03-06,120.6122662984713,117.71280494140944,119.70792951284098,118.02978515625,72842100.0
2015-03-09,120.7987261906596,116.59402291058883,119.29770794936911,118.53321838378906,88528500.0
2015-03-10,118.60781337077275,115.41933278078326,117.85264878707021,116.08126831054688,68856600.0
2015-03-11,116.32367306579805,113.84374586221712,116.30503009847374,113.9649429321289,68939000.0
2015-03-12,116.44487101786768,113.39623033666085,114.03019788558755,116.02532958984375,48362700.0
