Date,High,Low,Open,Close,Volume
2010-01-04,20965.602832762273,20804.32896481795,20804.32896481795,20928.740234375,875153.0
2010-01-05,21011.680737659764,20864.230346518292,21002.465088213423,20910.30859375,1780115.0
2010-01-06,21099.22863617244,20947.17042586589,20956.38607497538,21053.150390625,962400.0
2010-01-07,21080.798418284678,20795.11328125,21057.75929433027,20795.11328125,1225314.0
2010-01-08,20901.094215645695,20629.23254044219,20891.878565638795,20873.447265625,1427234.0
2010-01-11,20997.85854071813,20795.114240566363,20901.094215645695,20873.447265625,1112589.0
2010-01-12,20928.737190773154,20716.777280871003,20901.090246003307,20896.482421875,923576.0
2010-01-13,20808.9362163052,20546.290210032083,20808.9362163052,20555.505859375,1748956.0
2010-01-14,20887.26741110988,20624.62142778024,20643.052724856003,20799.71875,1229588.0
2010-01-15,20965.599783799615,20753.639873897464,20855.012004720233,20896.482421875,1079633.0
2010-01-18,21071.57829468791,20735.20715637341,20790.50104212374,21002.4609375,1262597.0
2010-01-19,21140.701891988163,20960.99671025592,21094.623640261947,21020.8984375,1522236.0
2010-01-20,21191.38593826979,20993.24947483304,21191.38593826979,21043.935546875,1951421.0
2010-01-21,21223.63671875,20850.402985745495,20850.402985745495,21223.63671875,1014789.0
2010-01-22,21002.46413423501,20504.819086736683,20997.856309721137,20675.30859375,3242415.0
2010-01-25,20679.915446728188,20394.23034028943,20435.700758966024,20596.974609375,1542935.0
2010-01-26,20643.057173863377,20076.294666634538,20643.057173863377,20168.451171875,2425809.0
2010-01-27,20251.38934016777,19997.958984375,20177.66414575533,19997.958984375,2010691.0
2010-01-28,20311.28998663558,19979.52662932211,20071.68311746474,20255.99609375,1481003.0
2010-01-29,20062.466525163665,19643.15452383388,20048.643052592353,19707.6640625,2710980.0
2010-02-01,19859.723641684137,19624.724591631726,19707.665432826696,19781.390625,2479328.0
2010-02-02,19988.74303318299,19610.901417525773,19956.488261114693,19666.1953125,2230286.0
2010-02-03,19933.450893632733,19730.706594206047,19850.51004386727,19891.98046875,1168565.0
2010-02-04,19933.45095627029,19772.17708121956,19933.45095627029,19868.94140625,1455127.0
2010-02-05,19532.566993726126,19210.01929625955,19375.90096924236,19302.17578125,5029600.0
2010-02-08,19348.254439433378,19108.64757331036,19348.254439433378,19140.90234375,2042659.0
2010-02-09,19334.433656197805,19076.395456782393,19076.395456782393,19311.39453125,1985011.0
2010-02-10,19463.44997615073,19260.705705565826,19445.01867882483,19320.607421875,1585426.0
2010-02-11,19744.529949138134,19366.68830250352,19366.68830250352,19647.765625,1673540.0
2010-02-12,19703.05462495585,19366.683486597158,19684.62332970332,19569.427734375,2304176.0
2010-02-16,19841.2917744883,19468.05799981725,19564.822311769003,19698.44921875,1195912.0
2010-02-17,20094.724330228917,19868.940910788144,19868.940910788144,20053.25390625,2939586.0
2010-02-18,20103.940572478234,19951.88234674095,20103.940572478234,19979.529296875,1154592.0
2010-02-19,20011.779876988436,19583.25223974231,19850.50603501409,19624.72265625,2622907.0
2010-02-22,20136.194754207834,19841.293961468866,19845.90178635541,20053.25390625,1601950.0
2010-02-23,20071.685205796188,19891.980035220877,20053.25390625,20053.25390625,1184963.0
2010-02-24,19924.231159478244,19744.526021823378,19910.407687350948,19804.427734375,1572635.0
2010-02-25,19887.37091292218,19421.980629742116,19832.077017890882,19509.529296875,2034624.0
2010-02-26,19656.976905541786,19477.271772087464,19583.251722586167,19518.7421875,969391.0
2010-03-02,19961.09871664733,19735.315282410094,19735.315282410094,19859.7265625,1467272.0
2010-03-03,19919.625402645623,19767.56719346512,19864.33150839817,19915.017578125,1655974.0
2010-03-04,20034.821197686902,19813.645618687602,19933.449057312224,19845.900390625,1290345.0
2010-03-05,20140.801586819067,19896.586879863815,19896.586879863815,20131.5859375,1561232.0
2010-03-08,20477.173486768017,20306.68396853885,20306.68396853885,20458.7421875,1277046.0
2010-03-09,20463.350012317005,20380.409165610923,20440.310888231983,20458.7421875,745703.0
2010-03-10,20523.253630307932,20385.0188730315,20467.959727397356,20481.783203125,1282272.0
2010-03-11,20601.58384511869,20357.369140625,20541.682125148538,20357.369140625,1541700.0
2010-03-12,20495.604505190702,20320.507164543837,20440.310608144322,20417.271484375,1003380.0
2010-03-15,20486.387434806773,20140.80060223581,20431.09354159542,20209.91796875,1015286.0
2010-03-16,20311.287625085286,20163.837261200817,20269.817210242778,20260.6015625,1357246.0
2010-03-17,20670.700426437375,20274.427524815972,20426.48573125209,20656.876953125,4011331.0
2010-03-18,20707.56285702285,20546.289002996193,20592.367247003807,20569.328125,1665948.0
2010-03-19,20730.602427753507,20569.328570235975,20638.44593774349,20698.34765625,968378.0
2010-03-22,20592.36910719313,20366.58569115991,20569.32998310811,20458.7421875,1214570.0
2010-03-23,20739.81698500209,20578.54313597408,20587.758784489968,20666.091796875,1007984.0
2010-03-24,20827.36564590301,20629.229202811453,20818.149997387125,20666.091796875,1362865.0
2010-03-25,20753.642358017816,20643.05456570156,20647.662390381403,20689.1328125,1090020.0
2010-03-26,20822.75746859427,20583.15061124377,20689.13056737957,20804.326171875,2121645.0
2010-03-29,20864.228408081704,20629.22936903308,20629.22936903308,20753.640625,1210784.0
2010-03-30,20905.700830196613,20822.759984936853,20882.661706513347,20887.26953125,824044.0
2010-03-31,20891.876388293014,20758.249477119545,20887.26856376979,20808.935546875,882355.0
2010-04-01,21168.348121968993,20753.643870559066,20753.643870559066,21140.701171875,1504683.0
2010-04-02,21260.502415974934,21113.05203077528,21177.56157430013,21232.85546875,2025522.0
2010-04-05,21343.443359375,21214.424271710384,21283.541640102143,21343.443359375,1477880.0
2010-04-06,21412.561878742716,21297.366258564412,21380.30710509279,21352.66015625,1839152.0
2010-04-07,21398.737718871595,21315.796875,21371.090770914398,21315.796875,974495.0
2010-04-08,21417.170449644167,21242.073100873407,21246.68092584106,21366.484375,1111179.0
2010-04-09,21407.953490576256,21099.229236622617,21371.090893089255,21269.71875,1950310.0
2010-04-12,21394.1273050202,21007.070080462436,21352.656888103298,21099.2265625,1740573.0
2010-04-13,21177.558880031724,20951.775506419548,21108.441520762688,21062.36328125,1405231.0
2010-04-14,21430.99075464709,21136.090000336746,21136.090000336746,21380.3046875,1868344.0
2010-04-15,21509.327103133055,21338.83757810822,21472.464503127685,21454.033203125,1184580.0
2010-04-16,21454.031209476983,21172.95391055557,21380.306016317267,21320.404296875,1462127.0
2010-04-19,21200.601427653637,20919.52412117964,21057.75886206849,20956.38671875,1741248.0
2010-04-20,21145.306013627487,20993.247809563483,21066.972999412697,21085.404296875,1756522.0
2010-04-21,21495.500580181895,21219.03111934354,21219.03111934354,21421.775390625,1030764.0
2010-04-22,21371.091455478527,21200.60193761464,21315.797557792943,21352.66015625,1295143.0
2010-04-23,21454.032769284786,21265.111948077596,21412.562345117356,21325.013671875,909612.0
2010-04-26,21642.955333697482,21449.42667199527,21449.42667199527,21550.798828125,1403144.0
2010-04-27,21560.008271837552,21417.165729322704,21550.79262393337,21532.361328125,1276052.0
2010-04-28,21255.896887535233,21066.97606109063,21126.877786548677,21251.2890625,1462252.0
2010-04-29,21269.718327980896,20841.190640697052,21090.013168797348,20984.033203125,2497654.0
2010-04-30,21186.776657815906,21094.620169526144,21113.051467184097,21149.9140625,756641.0
2010-05-03,21131.48244608372,20781.28779586515,21057.757256564022,20818.150390625,1400119.0
2010-05-04,20984.03206704432,20753.64084979526,20956.385120974435,20818.150390625,1333116.0
2010-05-06,20421.878685208238,20288.251771428673,20371.192614464264,20357.369140625,1588588.0
2010-05-07,20030.216778782134,19680.022052491026,19933.452446517484,19896.58984375,2891914.0
2010-05-10,20302.07468128551,19997.95826526989,20053.25215909091,20274.427734375,2063429.0
2010-05-11,20514.033334405005,20103.93698068487,20504.8176860068,20154.623046875,1475979.0
2010-05-12,20343.549542628298,20071.687838661124,20228.353905354074,20090.119140625,1297465.0
2010-05-13,20546.288778528793,20260.60366880267,20274.427141853932,20504.818359375,1155471.0
2010-05-14,20527.85881243661,20205.311086988673,20403.447546906693,20444.91796875,1406067.0
2010-05-17,20182.272093316973,19878.155664513568,20182.272093316973,19951.880859375,1636045.0
2010-05-18,20113.154907933807,19762.96022912442,20094.723609049102,19882.763671875,2006200.0
2010-05-19,19726.098182724676,19417.37391777664,19721.490357874707,19675.412109375,3510289.0
2010-05-20,19762.960019010912,19260.70712974251,19583.25485679561,19371.294921875,2596173.0
