Date,High,Low,Open,Close,Volume
2007-01-02,1439.7099609375,1430.06005859375,1438.8900146484375,1435.260009765625,147800.0
2007-01-03,1437.7900390625,1409.31005859375,1436.4200439453125,1409.3499755859375,203200.0
2007-01-04,1411.1199951171875,1388.5,1410.550048828125,1397.2900390625,241200.0
2007-01-05,1400.5899658203125,1372.3599853515625,1398.5999755859375,1385.760009765625,277200.0
2007-01-08,1384.6500244140625,1366.47998046875,1376.760009765625,1370.81005859375,177600.0
2007-01-09,1381.989990234375,1367.739990234375,1376.7099609375,1374.3399658203125,216800.0
2007-01-10,1372.52001953125,1345.0799560546875,1372.52001953125,1355.7900390625,225400.0
2007-01-11,1375.31005859375,1355.6300048828125,1357.5699462890625,1365.31005859375,211800.0
2007-01-12,1389.0,1372.8699951171875,1379.0,1388.3699951171875,213800.0
2007-01-15,1397.6400146484375,1385.81005859375,1396.8699951171875,1390.9599609375,163800.0
2007-01-16,1393.4200439453125,1385.199951171875,1392.0,1389.7099609375,171400.0
2007-01-17,1391.75,1369.0799560546875,1391.75,1379.47998046875,205400.0
2007-01-18,1385.219970703125,1372.9300537109375,1378.3699951171875,1383.2099609375,181200.0
2007-01-19,1372.6300048828125,1356.219970703125,1369.0899658203125,1360.56005859375,222600.0
2007-01-22,1364.6700439453125,1348.4599609375,1363.8399658203125,1363.4100341796875,191000.0
2007-01-23,1367.030029296875,1352.5,1353.06005859375,1363.0899658203125,184000.0
2007-01-24,1383.75,1369.02001953125,1369.9599609375,1383.06005859375,198000.0
2007-01-25,1392.550048828125,1379.6600341796875,1392.550048828125,1382.3599853515625,157000.0
2007-01-26,1378.47998046875,1366.0999755859375,1372.3599853515625,1371.3299560546875,160800.0
2007-01-29,1378.280029296875,1361.22998046875,1376.47998046875,1363.0999755859375,136400.0
2007-01-30,1371.5899658203125,1360.4200439453125,1365.0,1370.719970703125,161200.0
2007-01-31,1374.760009765625,1357.8699951171875,1374.760009765625,1360.22998046875,192400.0
2007-02-01,1382.9000244140625,1362.0400390625,1367.0699462890625,1382.9000244140625,168200.0
2007-02-02,1413.3399658203125,1386.06005859375,1386.780029296875,1413.1400146484375,219200.0
2007-02-05,1420.4200439453125,1409.7099609375,1413.77001953125,1417.949951171875,181600.0
2007-02-06,1428.9100341796875,1414.5799560546875,1416.6500244140625,1428.5799560546875,188800.0
2007-02-07,1431.25,1419.47998046875,1430.8499755859375,1426.2900390625,193200.0
2007-02-08,1431.010009765625,1416.050048828125,1424.989990234375,1423.5799560546875,189000.0
2007-02-09,1432.2900390625,1422.969970703125,1424.489990234375,1427.6800537109375,227600.0
2007-02-12,1416.8399658203125,1403.75,1416.8399658203125,1414.2900390625,209200.0
2007-02-13,1424.6600341796875,1410.81005859375,1412.719970703125,1418.43994140625,219200.0
2007-02-14,1440.510009765625,1430.010009765625,1430.02001953125,1436.0999755859375,214600.0
2007-02-15,1450.8399658203125,1441.7900390625,1450.550048828125,1443.6300048828125,216000.0
2007-02-16,1448.9599609375,1439.030029296875,1444.4599609375,1448.81005859375,207200.0
2007-02-20,1453.25,1443.969970703125,1450.9599609375,1452.9599609375,220400.0
2007-02-21,1457.3699951171875,1444.8399658203125,1455.1800537109375,1451.3800048828125,258200.0
2007-02-22,1471.0400390625,1452.6199951171875,1452.7099609375,1465.4100341796875,310200.0
2007-02-23,1471.0400390625,1459.81005859375,1470.43994140625,1469.8800048828125,310600.0
2007-02-26,1470.949951171875,1462.18994140625,1466.9200439453125,1470.030029296875,261800.0
2007-02-27,1468.280029296875,1453.8499755859375,1468.280029296875,1454.5999755859375,261600.0
2007-02-28,1417.3399658203125,1393.9599609375,1396.43994140625,1417.3399658203125,324200.0
2007-03-05,1404.22998046875,1375.8399658203125,1400.800048828125,1376.1500244140625,232600.0
2007-03-06,1403.75,1382.699951171875,1382.699951171875,1402.9300537109375,239200.0
2007-03-07,1415.5,1397.8299560546875,1415.3499755859375,1410.949951171875,254200.0
2007-03-08,1433.1500244140625,1408.3399658203125,1409.02001953125,1423.8900146484375,285800.0
2007-03-09,1434.699951171875,1415.7099609375,1433.27001953125,1423.5799560546875,227400.0
2007-03-12,1441.8299560546875,1429.6800537109375,1429.6800537109375,1441.3299560546875,245000.0
2007-03-13,1442.0400390625,1433.6700439453125,1441.5999755859375,1436.050048828125,256400.0
2007-03-14,1416.800048828125,1405.1300048828125,1409.6600341796875,1407.3699951171875,259200.0
2007-03-15,1429.3800048828125,1414.97998046875,1418.77001953125,1426.9300537109375,254400.0
2007-03-16,1431.75,1416.300048828125,1428.6300048828125,1427.8800048828125,304200.0
2007-03-19,1444.760009765625,1420.8900146484375,1425.219970703125,1443.3900146484375,280800.0
2007-03-20,1449.7900390625,1440.4200439453125,1449.4300537109375,1444.1700439453125,364400.0
2007-03-21,1452.050048828125,1435.3599853515625,1446.0699462890625,1442.8499755859375,343000.0
2007-03-22,1456.1800537109375,1447.7900390625,1452.1300048828125,1448.530029296875,301000.0
2007-03-23,1454.3399658203125,1443.0400390625,1449.989990234375,1447.3800048828125,278800.0
2007-03-26,1455.510009765625,1444.25,1451.1199951171875,1449.77001953125,312600.0
2007-03-27,1456.3900146484375,1442.489990234375,1450.02001953125,1453.22998046875,259800.0
2007-03-28,1456.780029296875,1433.1199951171875,1451.469970703125,1439.739990234375,298000.0
2007-03-29,1453.1099853515625,1432.800048828125,1434.5799560546875,1450.949951171875,283000.0
2007-03-30,1459.68994140625,1447.8499755859375,1457.5799560546875,1452.550048828125,288400.0
2007-04-02,1464.9300537109375,1456.06005859375,1456.18994140625,1459.530029296875,303600.0
2007-04-03,1464.47998046875,1452.56005859375,1463.4100341796875,1463.75,340600.0
2007-04-04,1484.8599853515625,1471.050048828125,1474.6500244140625,1483.4100341796875,354000.0
2007-04-05,1485.77001953125,1478.449951171875,1485.530029296875,1482.0400390625,328400.0
