Date,High,Low,Open,Close,Volume
2007-01-02,127771.96846846848,125480.0945945946,125480.0945945946,127199.0,97786.0
2007-01-03,127771.9513331422,124907.109375,127198.98294151376,124907.109375,105863.0
2007-01-04,126626.0154478458,123188.20507369614,124620.62606292516,126339.53125,142449.0
2007-01-05,127485.5,123761.20449438202,124907.1415730337,127485.5,148605.0
2007-01-08,129204.39782441143,126339.55530058856,127771.97656249999,127771.97656249999,176020.0
2007-01-09,127485.49131349886,124907.13306221462,127199.00706335617,125480.1015625,137777.0
2007-01-10,124334.14643809243,120609.8517291173,124047.66222970972,120896.33593750001,229464.0
2007-01-11,123188.2106089369,120896.33692318924,120896.33692318924,122615.24218749999,147165.0
2007-01-12,123761.20235294117,121469.32823529412,123761.20235294117,121755.8125,85256.0
2007-01-15,122901.72539617892,119463.91489558651,122901.72539617892,120896.33593750001,264486.0
2007-01-16,121755.8125,119177.45411764705,120323.39117647058,121755.8125,120516.0
2007-01-17,121755.81227836879,120323.3909574468,121755.81227836879,121182.84375,96442.0
2007-01-18,124334.14794808584,121182.82161760441,121469.30582946635,123474.6953125,134225.0
2007-01-19,124047.6871729651,122042.2973110465,123188.23437499999,123188.23437499999,82502.0
2007-01-22,123761.17968749999,121182.82177734374,123474.6954752604,123761.17968749999,143079.0
2007-01-23,122615.24835131894,118604.46919964028,122042.27990107914,119463.921875,344033.0
2007-01-24,118031.49079517327,115166.6487855817,118031.49079517327,115739.61718750001,429214.0
2007-01-25,116026.11594460228,112588.30510179925,115739.63170770202,113447.7578125,463109.0
2007-01-26,113161.27343750001,112015.33649129748,112301.82072784811,113161.27343750001,127626.0
2007-01-29,113161.26530693386,112015.32844306616,112301.8126590331,112588.29687500001,135000.0
2007-01-30,114880.18714667085,112874.79734610552,113161.28160332915,114020.734375,145797.0
2007-01-31,116026.12417556533,114307.21863222362,115166.67140389448,114020.734375,174606.0
2007-02-01,116885.56203703705,114880.17249228395,114880.17249228395,116026.109375,261356.0
2007-02-02,117458.55459199267,114593.71179706602,114880.19607655867,117172.0703125,177325.0
2007-02-05,117745.03125,115453.15716240877,115739.64142335767,117745.03125,216445.0
2007-02-06,116599.10117478287,115166.67978442927,116026.13261864142,115453.16406249999,210335.0
2007-02-07,116026.10859375,113161.26640625001,115739.62437500001,114593.68750000001,294596.0
2007-02-08,115739.62468905473,114020.71937189055,114307.20359141791,115166.65625,206851.0
2007-02-09,114880.17899700128,112588.30510179925,114307.21052320076,113447.7578125,299121.0
2007-02-12,113161.27343750001,112015.33649129748,113161.27343750001,113161.27343750001,182353.0
2007-02-13,113734.24191060127,112301.82072784811,112874.78920094938,113161.27343750001,133700.0
2007-02-14,115453.16406249999,113447.77411600495,114020.74267214639,115453.16406249999,216546.0
2007-02-15,116599.10117478287,114020.74267214639,115453.16406249999,115453.16406249999,183678.0
2007-02-16,115739.625154321,114307.20405092592,115739.625154321,116026.109375,157607.0
2007-02-20,115453.16406249999,114020.74267214639,114880.19550635855,115453.16406249999,160403.0
2007-02-21,115453.14816474439,114020.72697163341,115453.14816474439,114880.1796875,214876.0
2007-02-22,114880.1794133772,113447.75822368421,114593.69517543861,114307.2109375,290175.0
2007-02-23,114307.1933191044,111442.35138128222,114020.70912532217,111155.8671875,473738.0
2007-02-26,111728.84326550388,109723.45377099483,111442.35905200259,110869.390625,293110.0
2007-02-27,113447.74952290078,111442.36001113232,111442.36001113232,112588.29687500001,226980.0
2007-02-28,112588.29687500001,109436.97049936387,109723.4547153308,112588.29687500001,330244.0
2007-03-05,111155.86608311518,109723.44512843585,110296.41351030758,109436.9609375,150522.0
2007-03-06,111155.87483850129,109436.96955749355,110296.42219799742,110869.390625,182420.0
2007-03-07,112301.81946243523,109723.46136253238,111728.85099579016,110582.9140625,188709.0
2007-03-08,110582.89825487015,109436.96148538962,110296.41406250001,110296.41406250001,207724.0
2007-03-09,112301.81169250647,110296.42219799742,111155.87483850129,110869.390625,198886.0
2007-03-12,111442.37500000001,110296.43798200515,111155.8907455013,111442.37500000001,119702.0
2007-03-13,113161.25709319055,111728.83611732737,112015.32031250001,112015.32031250001,163650.0
2007-03-14,112588.28870284528,110869.38353180946,111155.8677269821,112015.32031250001,153001.0
2007-03-15,113734.21775350766,112015.31269929848,112874.76522640306,112301.796875,160590.0
2007-03-16,113447.73357780612,111728.82852359694,113161.2494021046,112301.796875,169311.0
2007-03-19,113447.74128836318,111442.35192215475,113447.74128836318,112015.32031250001,319302.0
2007-03-20,112874.77289801791,111155.8677269821,112588.28870284528,112015.32031250001,226179.0
2007-03-21,112301.80450767264,110869.38353180946,112015.32031250001,112015.32031250001,218917.0
2007-03-22,112874.77289801791,111155.8677269821,112301.80450767264,112015.32031250001,317826.0
2007-03-23,111728.82627952757,109150.46875000001,111728.82627952757,109150.46875000001,324073.0
2007-03-26,110296.42171223958,109436.96907552083,109723.4532877604,110009.93749999999,139340.0
