Date,High,Low,Open,Close,Volume
2007-01-02,26792.244596919274,26353.0038313594,26746.038388975234,26468.61328125,653901.0
2007-01-03,26561.122371111924,25844.45458202489,26561.122371111924,25936.9609375,657980.0
2007-01-04,27046.5703125,26121.88066773574,26283.696336758683,27046.5703125,2165663.0
2007-01-05,28942.156833158282,27162.180727644394,27555.121396246723,28734.041015625,2605812.0
2007-01-08,28433.511810310418,27370.20346176534,28202.386809284544,28086.77734375,1120157.0
2007-01-09,28063.672324331284,27323.99538565158,28063.672324331284,27624.4296875,832979.0
2007-01-10,28156.17715515608,26746.03874052303,27624.42819492306,27300.796875,1203781.0
2007-01-11,28595.32924001109,27508.915946089768,27508.915946089768,28202.38671875,1308209.0
2007-01-12,28502.912983817296,27532.015355413354,27971.257961772866,27740.0390625,1138921.0
2007-01-15,27924.95737021515,27162.17739132071,27740.038611819327,27601.32421875,1007978.0
2007-01-16,27878.752801381328,27185.28209237365,27439.51017634649,27462.61328125,822781.0
2007-01-17,27878.753451413355,27162.17962079425,27508.9140625,27508.9140625,965146.0
2007-01-18,28595.328441139667,27555.12139032695,27555.12139032695,28502.916015625,1239270.0
2007-01-19,29658.729477603,28109.87842943554,28595.327275485153,28433.509765625,2711056.0
2007-01-22,28433.511065440165,27555.12152673553,28433.511065440165,27693.8359375,843993.0
2007-01-23,28202.38681032319,27508.91603541126,27624.431570906847,27855.65234375,683271.0
2007-01-24,29196.38671875,28017.46886904751,28017.46886904751,29196.38671875,1188688.0
2007-01-25,30051.765825158353,29127.074346294412,30051.765825158353,29358.201171875,1317183.0
2007-01-26,30282.88943309616,28965.25736260106,29103.96991860236,29982.359375,1578662.0
2007-01-29,30883.94892308403,30074.86874782649,30375.396975985805,30282.890625,1117709.0
2007-01-30,30259.78687977502,29358.200372600022,30028.56613045319,29543.119140625,833387.0
2007-01-31,29889.947238470017,28595.326171875,29543.118880192724,28595.326171875,976568.0
2007-02-01,30190.383555304226,29011.464022474618,29057.670231849715,29658.728515625,1642706.0
2007-02-02,29936.154378228213,29127.074202061816,29866.751132401987,29820.544921875,2068986.0
2007-02-05,30768.33762509528,29427.60423926738,30051.76564258895,30282.890625,2157913.0
2007-02-06,30398.504110628346,29589.423828125,30282.89463908065,29589.423828125,1504012.0
2007-02-07,30259.790607595074,29288.894666564924,29589.42292539137,30236.6875,1291484.0
2007-02-08,30074.86844824542,29450.70705114123,30051.765343238014,29681.83203125,707339.0
2007-02-09,30190.387111832944,29681.83511693214,29681.83511693214,29866.75390625,952908.0
2007-02-12,29843.6493280936,29080.869259238552,29473.811767684125,29311.99609375,1511355.0
2007-02-13,29797.444015385357,28549.122956990883,29612.525229596384,28664.732421875,1942121.0
